local_id,paper_id,title,year,first_author,institution,country,venue,subtopic,citations,references,n_authors,author_share
P2237,https://openalex.org/W3022130152,A Tale of a Probe and a Parser,2020.0,Rowan Hall Maudslay,University Of Cambridge,GB,Unknown,Natural Language Processing Techniques,1.0,21.0,5.0,0.2
P2238,https://openalex.org/W4398164839,The Executioner Paradox: understanding self-referential dilemma in computational systems,2024.0,Sachit Mahajan,Eth Zurich,CH,AI & Society,Artificial Intelligence in Games,1.0,26.0,1.0,1.0
P2240,https://openalex.org/W4401481890,The Block Copolymer Phase Behavior Database,2024.0,Nathan J. Rebello,Massachusetts Institute Of Technology,US,Journal of Chemical Information and Modeling,Machine Learning in Materials Science,6.0,81.0,9.0,0.1111111111111111
P2241,https://openalex.org/W4386025889,Evaluation of crowdsourced mortality prediction models as a framework for assessing artificial intelligence in medicine,2023.0,Timothy Bergquist,Sage Bionetworks,US,Journal of the American Medical Informatics Association,Machine Learning in Healthcare,6.0,34.0,100.0,0.01
P2243,https://openalex.org/W4391932924,Untrained and Unmatched: Fast and Accurate Zero-Training Classification for Tabular Engineering Data,2024.0,Cyril Picard,Massachusetts Institute Of Technology,US,Journal of Mechanical Design,Machine Learning and Data Classification,4.0,43.0,2.0,0.5
P2245,https://openalex.org/W3194847064,A Self-Improving Photosensitizer Discovery System via Bayesian Optimization and Quantum Chemical Calculation,2021.0,Shidang Xu,National University Of Singapore,SG,Unknown,Machine Learning in Materials Science,2.0,39.0,6.0,0.1666666666666666
P2247,https://openalex.org/W4412490312,Automated Assembly Modeling of Metal–Organic Polyhedra,2025.0,Aleksandar Kondinski,Graz University Of Technology,AT,European Journal of Inorganic Chemistry,Machine Learning in Materials Science,2.0,30.0,7.0,0.1428571428571428
P2248,https://openalex.org/W2936861666,Generating Animations from Screenplays,2022.0,Yeyao Zhang,Eth Zurich,CH,arXiv (Cornell University),Natural Language Processing Techniques,1.0,23.0,6.0,0.1666666666666666
P2250,https://openalex.org/W4399678510,PowerAI-CVD: Chinese-specific artificial intelligence-powered predictive model for cardiovascular disease,2024.0,L Li,City University Of Hong Kong,HK,European Journal of Preventive Cardiology,Artificial Intelligence in Healthcare,1.0,0.0,13.0,0.0769230769230769
P2252,https://openalex.org/W4388424695,Large language models implicitly learn to straighten neural sentence trajectories to construct a predictive representation of natural language,2023.0,Eghbal A. Hosseini,Massachusetts Institute Of Technology,US,bioRxiv (Cold Spring Harbor Laboratory),Natural Language Processing Techniques,1.0,46.0,2.0,0.5
P2253,https://openalex.org/W2965431160,Not All FPRASs are Equal: Demystifying FPRASs for DNF-Counting (Extended Abstract),2019.0,Kuldeep S. Meel,National University Of Singapore,SG,Unknown,Machine Learning and Algorithms,3.0,17.0,3.0,0.3333333333333333
P2255,https://openalex.org/W4295819501,"917P OPTIMA: Improve care for patients with prostate, breast, and lung cancer through artificial intelligence",2022.0,J. N’Dow,University Of Aberdeen,GB,Annals of Oncology,Artificial Intelligence in Healthcare and Education,1.0,0.0,18.0,0.0555555555555555
P2256,https://openalex.org/W4319777902,"Artificial Intelligence for NICU Pain Assessment: Ethical, Legal and Social Implications",2023.0,Ian Stedman,University Of Calgary,CA,SSRN Electronic Journal,Artificial Intelligence in Healthcare and Education,1.0,0.0,9.0,0.1111111111111111
P2257,https://openalex.org/W4405323177,"Pecha, a language practice peer: Guiding language learning interactions through large language models",2024.0,Ryan Lege,Kanda University Of International Studies,JP,Technology in Language Teaching & Learning,Natural Language Processing Techniques,1.0,25.0,3.0,0.3333333333333333
P2261,https://openalex.org/W4224126637,Augmented Hill-Climb increases reinforcement learning efficiency for language-based de novo molecule generation,2022.0,Morgan Thomas,University Of Cambridge,GB,Unknown,Machine Learning in Materials Science,6.0,84.0,4.0,0.25
P2263,https://openalex.org/W4384263419,Learning Active Subspaces and Discovering Important Features with Gaussian Radial Basis Functions Neural Networks,2023.0,Danny D'Agostino,National University Of Singapore,SG,arXiv (Cornell University),Machine Learning and Data Classification,2.0,77.0,3.0,0.3333333333333333
P2264,https://openalex.org/W2946840550,Compositional pre-training for neural semantic parsing,2022.0,Amir Ziai,Stanford University,US,arXiv (Cornell University),Natural Language Processing Techniques,1.0,13.0,1.0,1.0
P2266,https://openalex.org/W4389956707,Abstract 16401: Optimizing ChatGPT to Detect VT Recurrence From Complex Medical Notes,2023.0,Ruibin Feng,Cardiovascular Institute Of The South,US,Circulation,Artificial Intelligence in Healthcare and Education,3.0,0.0,13.0,0.0769230769230769
P2268,https://openalex.org/W4405977678,Integrating Machine Learning for Optimal Path Planning,2025.0,Shiru Xiao,National University Of Singapore,SG,Journal of Computer Technology and Applied Mathematics,Machine Learning and Algorithms,1.0,22.0,1.0,1.0
P2269,https://openalex.org/W4399301274,Why federated learning will do little to overcome the deeply embedded biases in clinical medicine,2024.0,Christopher Martin Sauer,Massachusetts Institute Of Technology,US,Intensive Care Medicine,Machine Learning in Healthcare,3.0,4.0,3.0,0.3333333333333333
P2272,https://openalex.org/W3106690181,Evolutionary Interpretation: Law and Machine Learning,2020.0,Simon Deakin,European Corporate Governance Institute,BE,SSRN Electronic Journal,Artificial Intelligence in Law,2.0,0.0,2.0,0.5
P2276,https://openalex.org/W3000228155,Hybrid Feature Learning Using Autoencoders for Early Prediction of Sepsis,2019.0,Jia Yao,National University Of Singapore,SG,Computing in Cardiology Conference,Machine Learning in Healthcare,1.0,15.0,5.0,0.2
P2278,https://openalex.org/W4411873922,GenAI exceeds clinical experts in predicting acute kidney injury following paediatric cardiopulmonary bypass,2025.0,Mansour Sharabiani,Imperial College London,GB,Scientific Reports,Machine Learning in Healthcare,0.0,31.0,6.0,0.1666666666666666
P2281,https://openalex.org/W4392614147,Precision Education-The Future of Medical Education,2024.0,Senthil Rajasekaran,Harvard University,US,Journal of Medical Education and Practice,Artificial Intelligence in Healthcare and Education,1.0,14.0,1.0,1.0
P2284,https://openalex.org/W4388850062,Anticipating the risks and benefits of counterfactual world simulation models,2023.0,Lara Kirfel,Stanford University,US,Unknown,Artificial Intelligence in Law,2.0,92.0,4.0,0.25
P2286,https://openalex.org/W3037675011,Simplifying Models with Unlabeled Output Data,2021.0,Sang Michael Xie,Stanford University,US,arXiv (Cornell University),Machine Learning and Data Classification,1.0,0.0,3.0,0.3333333333333333
P2287,https://openalex.org/W4406579167,Benchmarking protein language models for protein crystallization,2025.0,Raghvendra Mall,Technology Innovation Institute,AE,Scientific Reports,Machine Learning in Bioinformatics,2.0,63.0,5.0,0.2
P2288,https://openalex.org/W4224274244,PhyloTransformer: A Self-supervised Discriminative Model for Mutation Prediction Based on a Multi-head Self-attention Mechanism,2022.0,Yingying Wu,Tsinghua University,CN,Research Square (Research Square),Machine Learning in Bioinformatics,2.0,44.0,4.0,0.25
P2289,https://openalex.org/W4410975694,Pool PaRTI: a PageRank-based pooling method for identifying critical residues and enhancing protein sequence representations,2025.0,Alp Tartici,Stanford University,US,Bioinformatics,Machine Learning in Bioinformatics,2.0,22.0,3.0,0.3333333333333333
P2293,https://openalex.org/W4387015695,Negativity and Positivity in the ICU: Exploratory Development of Automated Sentiment Capture in the Electronic Health Record,2023.0,Chris J. Kennedy,Harvard University,US,Critical Care Explorations,Machine Learning in Healthcare,2.0,11.0,15.0,0.0666666666666666
P2296,https://openalex.org/W4318767912,Legal Tech and the Litigation Playing Field,2023.0,David Freeman Engstrom,Stanford University,US,Cambridge University Press eBooks,Artificial Intelligence in Law,1.0,8.0,2.0,0.5
P2298,https://openalex.org/W4388599050,ChatRx: ChatGPT’s potential to educate patients on medication adverse effects,2023.0,Annie I. Chen,University Of Pittsburgh,US,Journal of the American Academy of Dermatology,Artificial Intelligence in Healthcare and Education,5.0,4.0,4.0,0.25
P2300,https://openalex.org/W4362679439,Physics-Inspired Interpretability Of Machine Learning Models,2023.0,Maximilian Paul Niroomand,University Of Cambridge,GB,arXiv (Cornell University),Machine Learning in Materials Science,1.0,26.0,2.0,0.5
P2302,https://openalex.org/W4413891822,Critical Evaluation of the Potential of Large Language Models in Bioscience Higher Education: A Conversation with ChatGPT,2025.0,Andrew Williams,University College London,GB,International Journal of Research in Education and Science,Artificial Intelligence in Healthcare and Education,0.0,0.0,1.0,1.0
P2303,https://openalex.org/W4312086296,The Deep Dementia Phenotyping (DEMON) Network: A global platform for innovation using data science and artificial intelligence,2022.0,Janice M Ranson,University Of Exeter,GB,Alzheimer s & Dementia,Artificial Intelligence in Healthcare and Education,1.0,0.0,28.0,0.0357142857142857
P2304,https://openalex.org/W3153391132,A human-interpretable machine learning approach to predict mortality in severe mental illness,2021.0,Soumya Banerjee,University Of Cambridge,GB,bioRxiv (Cold Spring Harbor Laboratory),Machine Learning in Healthcare,1.0,35.0,4.0,0.25
P2305,https://openalex.org/W4402621477,Class in Session: Analysis of GPT-4-created Plastic Surgery In-service Examination Questions,2024.0,Daniel Najafali,Illinois College,US,Plastic & Reconstructive Surgery Global Open,Artificial Intelligence in Healthcare and Education,2.0,25.0,8.0,0.125
P2306,https://openalex.org/W4385872666,"Timing intrauterine inseminations: Do we need an ultrasound, or can artificial intelligence do the trick?",2023.0,Eduardo Hariton,Reproductive Science Center,US,Fertility and Sterility,Artificial Intelligence in Healthcare and Education,1.0,5.0,3.0,0.3333333333333333
P2308,https://openalex.org/W2892887617,Introduction to NIPS 2017 Competition Track,2018.0,Sergio Escalera,Universitat De Barcelona,ES,The Springer series on challenges in machine learning,Machine Learning and Data Classification,1.0,5.0,39.0,0.0256410256410256
P2309,https://openalex.org/W4311973532,The Deep Dementia Phenotyping (DEMON) Network: A global platform for innovation using data science and artificial intelligence,2022.0,Janice M Ranson,University Of Exeter,GB,Alzheimer s & Dementia,Artificial Intelligence in Healthcare and Education,1.0,0.0,28.0,0.0357142857142857
P2313,https://openalex.org/W4399305027,Shareable artificial intelligence to extract cancer outcomes from electronic health records.,2024.0,Kenneth L. Kehl,Dana-Farber Cancer Institute,US,Journal of Clinical Oncology,Machine Learning in Healthcare,0.0,0.0,10.0,0.1
P2314,https://openalex.org/W3142528435,Clustering of patient comorbidities within electronic medical records enables high-precision COVID-19 mortality prediction,2021.0,Aldo Faisal,Imperial College London,GB,Research Square (Research Square),Machine Learning in Healthcare,2.0,62.0,6.0,0.1666666666666666
P2316,https://openalex.org/W4394862924,The EXPERIENCE Project: Automatic virtualization of “extended personal reality” through biomedical signal processing and explainable artificial intelligence [Applications Corner],2024.0,Gaetano Valenza,University Of Pisa,IT,IEEE Signal Processing Magazine,Artificial Intelligence in Healthcare and Education,1.0,22.0,9.0,0.1111111111111111
P2317,https://openalex.org/W3213048017,Rationale production to support clinical decision-making,2022.0,Niall Taylor,University Of Oxford,GB,arXiv (Cornell University),Machine Learning in Healthcare,0.0,10.0,6.0,0.1666666666666666
P2320,https://openalex.org/W4411728128,P-742 Using large-scale data to create predictive diagnostic algorithms for 18 reproductive conditions,2025.0,H O'Neill,London Women'S Clinic,GB,Human Reproduction,Artificial Intelligence in Healthcare,0.0,0.0,5.0,0.2
P2321,https://openalex.org/W4399328116,"Identifying subtypes of type 2 diabetes mellitus with machine learning: development, internal validation, prognostic validation and medication burden in linked electronic health records in 420 448 individuals",2024.0,Mehrdad A Mizani,British Heart Foundation,GB,BMJ Open Diabetes Research & Care,Machine Learning in Healthcare,4.0,29.0,10.0,0.1
P2322,https://openalex.org/W2986931523,Reflections on Structured Common Sense in an Era of Machine Learning,2019.0,Catherine Havasi,Massachusetts Institute Of Technology,US,Unknown,Natural Language Processing Techniques,0.0,17.0,1.0,1.0
P2325,https://openalex.org/W4405534159,Paying Attention to Attention: High Attention Sites as Indicators of Protein Family and Function in Language Models,2024.0,Gowri Nayar,Stanford University,US,bioRxiv (Cold Spring Harbor Laboratory),Machine Learning in Bioinformatics,2.0,35.0,3.0,0.3333333333333333
P2326,https://openalex.org/W2884662766,On Big Data Learning for Small Data Problems,2018.0,Yee Whye Teh,University Of Oxford,GB,Unknown,Machine Learning and Data Classification,1.0,0.0,1.0,1.0
P2327,https://openalex.org/W4414268454,Roadmap for Transforming Heterogeneous Catalysis with Artificial Intelligence,2025.0,Hongliang Xin,Virginia Tech,US,Unknown,Machine Learning in Materials Science,0.0,0.0,21.0,0.0476190476190476
P2331,https://openalex.org/W2912133098,"Response to Letter to the Editor on ""Machine Learning and Primary Total Knee Arthroplasty: Patient Forecasting for a Patient-Specific Payment Model""",2019.0,Sergio M. Navarro,University Of Oxford,GB,The Journal of Arthroplasty,Artificial Intelligence in Healthcare and Education,1.0,6.0,6.0,0.1666666666666666
P2332,https://openalex.org/W4403402212,Comparative evaluation of large-language models and purpose-built software for medical record de-identification,2024.0,Rachel Kuo,University Of Oxford,GB,Unknown,Machine Learning in Healthcare,0.0,21.0,8.0,0.125
P2333,https://openalex.org/W4389571582,"LawGiBa – Combining GPT, Knowledge Bases, and Logic Programming in a Legal Assistance System",2023.0,Ha Thanh Nguyen,National Institute Of Informatics,JP,Frontiers in artificial intelligence and applications,Artificial Intelligence in Law,0.0,4.0,5.0,0.2
P2334,https://openalex.org/W4403551886,Harnessing Large Language Models to Uncover Insights in Diabetes Wearable Data,2024.0,Arash Alavi,Stanford University,US,Unknown,Machine Learning in Healthcare,0.0,0.0,9.0,0.1111111111111111
P2335,https://openalex.org/W3215171007,CHRONOSIG: Digital Triage for Secondary Mental Healthcare using Natural Language Processing - rationale and protocol,2021.0,Dan W Joyce,Health Biomed (China),CN,bioRxiv (Cold Spring Harbor Laboratory),Machine Learning in Healthcare,0.0,34.0,6.0,0.1666666666666666
P2337,https://openalex.org/W4396656090,Using explainable artificial intelligence to identify linguistic biomarkers of amyloid pathology in primary progressive aphasia,2024.0,Cole Robertson,Emory University,US,bioRxiv (Cold Spring Harbor Laboratory),Machine Learning in Healthcare,1.0,56.0,6.0,0.1666666666666666
P2341,https://openalex.org/W4388420005,Abstract 13880: Natural Language Processing for Adjudication of Heart Failure Hospitalizations in a Multi-Center Clinical Trial,2023.0,Jonathan Cunningham,Brigham And Women'S Hospital,US,Circulation,Artificial Intelligence in Healthcare and Education,0.0,0.0,17.0,0.0588235294117647
P2342,https://openalex.org/W4391400341,Engineering A Large Language Model From Scratch,2024.0,Abiodun Finbarrs Oketunji,University Of Oxford,GB,Preprints.org,Machine Learning and Data Classification,0.0,43.0,1.0,1.0
P2344,https://openalex.org/W4391754389,A data management system for precision medicine,2024.0,John J. L. Jacobs,Lifetec Group (Netherlands),NL,bioRxiv (Cold Spring Harbor Laboratory),Artificial Intelligence in Healthcare and Education,1.0,68.0,23.0,0.0434782608695652
P2346,https://openalex.org/W4413107515,ChatRadio-Valuer: A Chat Large Language Model for Generalizable Radiology Impression Generation on Multi-institution and Multi-system Data,2025.0,Tianyang Zhong,Northwestern Polytechnical University,CN,IEEE Transactions on Biomedical Engineering,Artificial Intelligence in Healthcare and Education,0.0,0.0,48.0,0.0208333333333333
P2351,https://openalex.org/W4412505604,DarwinLM: Evolutionary Structured Pruning of Large Language Models,2025.0,Shengkun Tang,Mohamed Bin Zayed University Of Artificial Intelligence,AE,SuperIntelligence - Robotics - Safety & Alignment,Natural Language Processing Techniques,0.0,0.0,4.0,0.25
P2353,https://openalex.org/W4414419493,A collaborative large language model for drug analysis,2025.0,Hongjian Zhou,University Of Oxford,GB,Nature Biomedical Engineering,Machine Learning in Healthcare,0.0,33.0,15.0,0.0666666666666666
P2354,https://openalex.org/W4406224585,Evaluating Sociodemographic Bias in an Artificial Intelligence Algorithm to Detect Cognitive Impairment in Electronic Health Records,2024.0,Colin G. Magdamo,Massachusetts General Hospital,US,Alzheimer s & Dementia,Machine Learning in Healthcare,0.0,0.0,10.0,0.1
P2355,https://openalex.org/W4412107419,An Institutional Large Language Model for Musculoskeletal MRI Improves Protocol Adherence and Accuracy,2025.0,James Thomas Patrick Decourcy Hallinan,National University Hospital,SG,Journal of Bone and Joint Surgery,Artificial Intelligence in Healthcare and Education,0.0,30.0,18.0,0.0555555555555555
P2356,https://openalex.org/W4401378355,"APRICOT-Mamba: Acuity Prediction in Intensive Care Unit (ICU): Development and Validation of a Stability, Transitions, and Life Sustaining Therapies Prediction Model",2024.0,Parisa Rashidi,University Of Florida,US,Unknown,Machine Learning in Healthcare,1.0,43.0,15.0,0.0666666666666666
P2359,https://openalex.org/W4403080876,"ChatGPT is likely reducing opportunity for support, friendship and learned kindness in research",2024.0,Joseph Millard,Natural History Museum,GB,Methods in Ecology and Evolution,Artificial Intelligence in Healthcare and Education,0.0,6.0,7.0,0.1428571428571428
P2360,https://openalex.org/W4392543431,Comparing the Dental Knowledge of Large Language Models,2024.0,Camila Tussie,Harvard University,US,Unknown,Artificial Intelligence in Healthcare and Education,0.0,2.0,2.0,0.5
P2361,https://openalex.org/W4406834138,Abstract IA04: Evaluating and mitigating medical misinformation risk in large language models,2025.0,Shan Chen,Brigham And Women'S Hospital,US,Clinical Cancer Research,Artificial Intelligence in Healthcare and Education,0.0,0.0,8.0,0.125
P2363,https://openalex.org/W3036448453,SIGMORPHON 2020 Shared Task 0: Typologically Diverse Morphological Inflection,2020.0,Ekaterina Vylomova,The University Of Melbourne,AU,Unknown,Natural Language Processing Techniques,0.0,38.0,28.0,0.0357142857142857
P2365,https://openalex.org/W3043660011,Design of Text Resources and Tools,2020.0,Barbara Mcgillivray,University Of Cambridge,GB,Unknown,Natural Language Processing Techniques,0.0,33.0,2.0,0.5
P2366,https://openalex.org/W4415023761,Scalable screening for emergency department missed opportunities for diagnosis using sequential eTriggers and large language models,2025.0,Clifford M Marks,Georgetown University,US,bioRxiv (Cold Spring Harbor Laboratory),Artificial Intelligence in Healthcare and Education,0.0,19.0,18.0,0.0555555555555555
P2367,https://openalex.org/W4408997111,EVALUATING LARGE LANGUAGE MODELS IN PATIENT EDUCATION: A COMPARATIVE ANALYSIS OF CHATGPT AND GOOGLE GEMINI IN ADDRESSING FREQUENTLY ASKED QUESTIONS IN PERIACETABULAR OSTEOTOMY,2025.0,Timothy Davis,University College London,GB,Orthopaedic Proceedings,Artificial Intelligence in Healthcare and Education,0.0,0.0,5.0,0.2
P2368,https://openalex.org/W4408526567,ChatGPT-4o and 4o1 Preview as Dietary Support Tools in a Real-World Medicated Obesity Program: A Prospective Comparative Analysis,2025.0,Louis Talay,The University Of Sydney,AU,Healthcare,Artificial Intelligence in Healthcare and Education,0.0,40.0,5.0,0.2
P2369,https://openalex.org/W4414360428,Mat-Instructions: A Large-Scale Inorganic Material Instruction Dataset for Large Language Models,2025.0,Ke Liu,Zhejiang University,CN,Unknown,Machine Learning in Materials Science,0.0,0.0,7.0,0.1428571428571428
P2370,https://openalex.org/W4404381449,Abstract 4147439: Accuracy of Rule-based Natural Language Processing Models for Identification of Pulmonary Embolism,2024.0,Sina Rashedi,Brigham And Women'S Hospital,US,Circulation,Artificial Intelligence in Healthcare,0.0,0.0,26.0,0.0384615384615384
P2372,https://openalex.org/W4406735064,AFRIDOC-MT: Document-level MT Corpus for African Languages,2025.0,Jesujoba O. Alabi,Saarland University,DE,arXiv (Cornell University),Natural Language Processing Techniques,0.0,0.0,16.0,0.0625
P2374,https://openalex.org/W4401733880,Academic collaboration on large language model studies increases overall but varies across disciplines,2024.0,Lingyao Li,University Of Michigan,US,Unknown,Natural Language Processing Techniques,0.0,34.0,4.0,0.25
P2376,https://openalex.org/W2891854054,CoRTE: A Corpus of Recognizing Textual Entailment Data Annotated for Coreference and Bridging Relations,2018.0,Afifah Waseem,University Of Oxford,GB,Lecture notes in computer science,Natural Language Processing Techniques,0.0,26.0,1.0,1.0
P2377,https://openalex.org/W4200582998,Named Entity Recognition (NER) for Tibetan and Mongolian Newspapers,2021.0,Robert Barnett,King'S College London,GB,Unknown,Natural Language Processing Techniques,0.0,0.0,7.0,0.1428571428571428
P2380,https://openalex.org/W4389897456,Reducing Approximation and Estimation Errors with Heterogeneous Annotations,2023.0,Weiwei Sun,University Of Cambridge,GB,"Text, speech and language technology",Natural Language Processing Techniques,0.0,17.0,1.0,1.0
P2382,https://openalex.org/W4403488115,Ontology Text Alignment: Aligning Textual Content to Terminological Axioms,2024.0,Jieying Chen,University Of Oxford,GB,Frontiers in artificial intelligence and applications,Natural Language Processing Techniques,0.0,0.0,4.0,0.25
P2383,https://openalex.org/W4412945259,GraphCheck: Breaking Long-Term Text Barriers with Extracted Knowledge Graph-Powered Fact-Checking,2025.0,Yingjian Chen,The University Of Tokyo,JP,Unknown,Natural Language Processing Techniques,0.0,0.0,11.0,0.0909090909090909
P2384,https://openalex.org/W4413899566,Materials properties predictions: the role of numerical tokens in Large Language Models.,2025.0,Alexis Geslin,Stanford University,US,Unknown,Machine Learning in Materials Science,0.0,0.0,1.0,1.0
P2386,https://openalex.org/W4404302466,"Abstract 4135353: Accuracy, Hallucinations, and Misgeneralizations of Large Language Models in Reviewing Cardiology Literature",2024.0,Spencer Fang,Case Western Reserve University,US,Circulation,Machine Learning in Healthcare,0.0,0.0,4.0,0.25
P2387,https://openalex.org/W4413292451,"Knowledge, Attitude and Utilization of Artificial Intelligence in Healthcare among Medical Doctors at a State University Teaching Hospital in Enugu State, Nigeria",2025.0,Chimdiogo Lydia Mgbachi,Enugu State University Of Science And Technology,NG,International Journal of TROPICAL DISEASE & Health,Artificial Intelligence in Healthcare and Education,0.0,0.0,14.0,0.0714285714285714
P2388,https://openalex.org/W4414340407,Do ChatGPT and Gemini’s Recommendations Align With Established Guidelines for Hand and Upper Extremity Surgery?,2025.0,Yibin B. Zhang,Harvard University,US,Hand,Artificial Intelligence in Healthcare and Education,0.0,18.0,6.0,0.1666666666666666
P2389,https://openalex.org/W4404301836,Workflows for Artificial Intelligence,2024.0,Jörg Behler,Ruhr University Bochum,DE,Unknown,Machine Learning in Materials Science,0.0,0.0,14.0,0.0714285714285714
P2391,https://openalex.org/W4408326463,"Exploring computational approaches to law: the evolution of judicial language in the Anglo‐Welsh poor law, 1691–1834",2025.0,Simon Deakin,University Of Cambridge,GB,Journal of Law and Society,Artificial Intelligence in Law,0.0,0.0,2.0,0.5
P2393,https://openalex.org/W3152683207,A* Beam Search,2020.0,Clara Meister,Eth Zurich,CH,Empirical Methods in Natural Language Processing,Natural Language Processing Techniques,0.0,0.0,3.0,0.3333333333333333
P2394,https://openalex.org/W3118738061,The advent of medical artificial intelligence: lessons from the Japanese approach,2020.0,Euma Ishii,Tokyo Medical And Dental University,JP,DSpace@MIT (Massachusetts Institute of Technology),Artificial Intelligence in Healthcare and Education,0.0,0.0,6.0,0.1666666666666666
P2397,https://openalex.org/W3041559793,Best-First Beam Search,2020.0,Clara Meister,Eth Zurich,CH,Transactions of the Association for Computational Linguistics,Natural Language Processing Techniques,0.0,42.0,3.0,0.3333333333333333
P2398,https://openalex.org/W4360792452,Could ChatGPT win the UK University Challenge and US College Bowl Competitions? Yes- Most Probably by KO.,2023.0,Rupert Macey-Dare,Minerva Laboratories (United Kingdom),GB,SSRN Electronic Journal,Artificial Intelligence in Healthcare and Education,0.0,5.0,1.0,1.0
P2400,https://openalex.org/W4409205662,"Community-engaged artificial intelligence: an upstream, participatory design, development, testing, validation, use and monitoring framework for artificial intelligence and machine learning models in the Alaska Tribal Health System",2025.0,Brian Travis Rice,Stanford University,US,Frontiers in Artificial Intelligence,Artificial Intelligence in Healthcare and Education,0.0,35.0,9.0,0.1111111111111111
P2402,https://openalex.org/W4407827690,Performance of Natural Language Processing versus International Classification of Diseases Codes in Building Registries for Patients With Fall Injury: Retrospective Analysis,2025.0,Atta Taseh,Harvard University,US,JMIR Medical Informatics,Machine Learning in Healthcare,0.0,44.0,8.0,0.125
P2403,https://openalex.org/W4415482963,Machine learning-enabled systematic review on coded healthcare data in heart failure research,2025.0,Asgher Champsi,Nihr Birmingham Biomedical Research Centre,GB,European Heart Journal - Digital Health,Artificial Intelligence in Healthcare,0.0,0.0,14.0,0.0714285714285714
P2407,https://openalex.org/W4409854731,Artificial Intelligence in Academic Writing: Opportunities and Risks from Planning to Publication,2025.0,Aaron Williams,University Of Cambridge,GB,Unknown,Artificial Intelligence in Healthcare and Education,0.0,0.0,3.0,0.3333333333333333
P2411,https://openalex.org/W3165765979,Artificial Intelligence Publication Trends in Reproductive Cancers - Who is being Left Behind?,2021.0,Chan Joshua E,Stanford University,US,Annals of Gynecology and Obstetrics,Artificial Intelligence in Healthcare and Education,0.0,2.0,5.0,0.2
P2414,https://openalex.org/W4401814694,Perspectives and guidance for developing artificial intelligence-based applications for healthcare using medical images,2024.0,Bapu Koundinya Desiraju,Translational Health Science And Technology Institute,IN,F1000Research,Artificial Intelligence in Healthcare and Education,0.0,27.0,7.0,0.1428571428571428
P2415,https://openalex.org/W3178297629,Establishing the Ethical Foundations for Artificial Intelligence in Nuclear Medicine,2020.0,Geoff Currie,Charles Sturt University,AU,Unknown,Artificial Intelligence in Healthcare and Education,0.0,0.0,3.0,0.3333333333333333
P2418,https://openalex.org/W4231078237,How Can Artificial Intelligence Make Medicine More Preemptive? (Preprint),2019.0,Usman Iqbal,Taipei Medical University,TW,Unknown,Artificial Intelligence in Healthcare and Education,0.0,2.0,3.0,0.3333333333333333
P2419,https://openalex.org/W2466403491,The future of artificial intelligence for physicians,2016.0,Synho Do,Harvard University,US,Journal of Korean Medical Association,Artificial Intelligence in Healthcare and Education,0.0,0.0,1.0,1.0
P2423,https://openalex.org/W4296078580,Hospital-wide Natural Language Processing summarising the health data of 1 million patients,2022.0,Daniel Bean,Health Data Research Uk,GB,bioRxiv (Cold Spring Harbor Laboratory),Machine Learning in Healthcare,0.0,28.0,5.0,0.2
P2425,https://openalex.org/W4225525523,Machine Learning Based Model for Risk Prediction after ST-Elevation Myocardial Infarction: Insights from the North India ST Elevation Myocardial Infarction (NORIN-STEMI) Registry,2022.0,Manu Shetty,Maulana Azad Medical College,IN,SSRN Electronic Journal,Artificial Intelligence in Healthcare,3.0,0.0,16.0,0.0625
P2428,https://openalex.org/W4213288777,Wary partnership,2021.0,Tim Palmer,University Of Oxford,GB,Physics World,Artificial Intelligence in Healthcare and Education,0.0,0.0,1.0,1.0
P2429,https://openalex.org/W3194277531,Judicial Decision-Making and Explainable Artificial Intelligence,2020.0,Shaun Lim,National University Of Singapore,SG,SSRN Electronic Journal,Artificial Intelligence in Law,0.0,0.0,1.0,1.0
P2431,https://openalex.org/W4380795524,Abstract 12957: Identifying Reasons for Statin Nonuse in Individuals With Diabetes Using Deep Learning of Unstructured Electronic Health Records,2022.0,Ashish Sarraju,Stanford University,US,Circulation,Artificial Intelligence in Healthcare,0.0,0.0,6.0,0.1666666666666666
P2432,https://openalex.org/W4391424881,Unsupervised Learnings of Protein Large Language Models for Make Benefit Glorious Sector of Biotech,2023.0,Albin Hartwig,California Institute Of Technology,US,XRDS Crossroads The ACM Magazine for Students,Machine Learning in Bioinformatics,0.0,7.0,1.0,1.0
P2433,https://openalex.org/W3087845381,Word Vector Space Specialisation,2017.0,Ivan Vulić,University Of Cambridge,GB,Conference of the European Chapter of the Association for Computational Linguistics,Natural Language Processing Techniques,0.0,0.0,3.0,0.3333333333333333
P2434,https://openalex.org/W4402004534,713 Conversational Artificial Intelligence in Plastic Surgery: A Systematic Review,2024.0,A Zargaran,Royal Free London Nhs Foundation Trust,GB,British journal of surgery,Artificial Intelligence in Healthcare and Education,0.0,0.0,5.0,0.2
P2437,https://openalex.org/W4413762242,SP2.13 Machine Learning in Clinical Decision Making in Emergency General Surgery: A Qualitative Study of the Acceptability of Artificial Intelligence (MAIDEN-Q),2025.0,Anthony Chan,Manchester Royal Infirmary,GB,British journal of surgery,Artificial Intelligence in Healthcare and Education,0.0,0.0,4.0,0.25
